SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
3827,0,11,-3.260659,-4.895474,-5.889928,-0.9292351,-5.02014,-5.877023,-1.265211,-1.498865,-0.7317079,-5.018247,-1.246533,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3828,0,9,-5.269867,-4.759111,-4.488332,-1.104658,-1.622718,-2.712608,-4.263114,-4.56888,-1.288533,-0.3757059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3829,0,8,-6.527233,-3.998853,-3.16876,-7.275032,-1.76026,-2.156152,-5.245741,-1.335792,-0.4886699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3830,0,16,-4.587765,-4.581264,#NAME?,-3.159547,-3.459783,-0.7323937,-4.135695,-4.73274,-5.785164,-2.043456,-1.042933,-1.717976,-4.433282,-2.961744,-4.021317,-0.9994671,-0.4901549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3831,0,5,-5.269867,-6.171178,-5.124272,-5.797057,-3.959598,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3832,0,15,-4.461753,-5.171663,-6.231965,-0.5351132,-5.846354,-1.459201,-6.795824,-5.804413,-4.39913,-1.774473,-1.233084,-1.940914,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3833,0,6,-4.509301,-0.2903937,-1.307129,-0.4863122,-5.087897,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3834,0,11,-5.114965,-4.048531,-3.506358,-0.30103,-4.143503,-5.21497,-2.322822,-0.30103,-5.549958,-2.049026,-1.416239,-0.3474874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3835,0,10,-2.715695,-3.836477,-1.689418,-6.745306,-2.880013,-1.535582,-2.949339,-2.29735,-1.964733,-1.490235,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3836,0,13,-3.68954,-5.30276,-4.463099,-3.376956,-3.918753,-5.577637,-5.753182,-3.352264,-0.745909,-3.149235,-3.335511,-6.200011,-1.742426,-0.6232493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3837,0,7,-3.092399,-6.191308,-3.352264,-2.928467,-1.490235,-0.6593015,-1.830331,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3838,0,10,-5.269867,-5.975193,-3.540559,-2.453907,-5.099453,-5.174916,-4.216823,-4.855043,-5.541397,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3839,0,10,-2.677585,-6.262909,-5.575766,-2.359835,-0.7527016,-4.602773,-5.788116,-2.424114,-0.872935,-1.871355,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3840,0,13,-4.683601,-1.669306,-0.6293341,-5.145063,-0.8704655,-0.2839966,#NAME?,-5.243498,-1.059009,-1.458707,-3.872576,-3.87051,-4.593057,-2.111082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3841,0,5,-3.699992,-4.831444,-4.668164,-5.759428,-1.801321,-0.8653014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3842,0,10,-4.876083,-3.213707,-4.849864,-2.402601,-1.354182,-4.100838,-5.923268,-1.285574,-0.7814289,-5.28306,-2.287829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3843,0,5,-3.699992,-5.110075,-5.43258,-5.432487,-1.801321,-0.8653014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3844,0,4,-5.177113,-2.831991,-7.02878,-1.407314,-0.5849295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3845,0,12,-6.527233,-3.141699,-5.10216,-6.974516,-2.437033,-4.516,-5.551419,-3.556895,-1.204808,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3846,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3847,0,4,-3.70616,-4.700828,-5.715021,-4.713397,-2.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3848,0,4,-3.70616,-4.700828,-5.715021,-4.713397,-2.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3849,0,17,-2.896868,-5.14314,-1.969396,-5.085866,-5.699213,-3.661916,-3.926188,-0.5556167,-4.250154,-3.245847,-0.4414811,-4.343352,-2.922058,-0.7201593,-6.793522,-5.618956,-1.062813,-0.5236536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3850,0,12,-6.258925,-1.499889,-3.357388,-0.194692,-2.08137,-3.260066,-4.286888,-3.758811,-1.107018,-5.541527,-3.740597,-1.211831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3851,0,8,-2.541127,#NAME?,-1.197862,-4.058344,-1.539216,-2.865477,-5.108127,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3852,0,10,-3.0935,-5.302506,-4.017719,-4.653283,-1.508103,-5.48041,-1.215996,-6.712462,-6.44013,-1,-1.135687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3853,0,9,-4.374603,-4.989781,-3.978921,-2.645809,-0.6532125,-2.506379,-1.432731,-5.300947,-3.731896,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3854,0,12,-2.791026,-5.695485,-2.147275,-4.724495,-2.888223,-1.496184,-4.755821,-0.8325089,-4.929999,-1.058331,-5.259263,-1.107018,-0.9008504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3855,0,3,-5.688997,-4.478161,-2.514937,-2.250553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3856,0,4,-5.976814,-4.741331,-4.600833,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3857,0,9,-3.568012,-4.721076,-3.828978,-3.219172,-0.615424,-5.737972,-1.404669,-4.755286,-0.6786942,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3858,0,5,-4.583487,-3.43317,-5.089119,-5.479218,-4.426795,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3859,0,14,-5.291057,-4.133718,-3.70851,-2.42616,-6.348102,-0.9113625,-3.196959,-6.297008,-1.33217,-2.080915,-3.624073,-1.197328,-3.153875,-2.587009,-1.858824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3860,0,7,-5.001022,-2.439392,-4.979597,-1.763615,-4.377095,-2.193358,-4.192303,-3.047171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3861,0,3,-5.249664,-5.050841,-0.2255143,-0.035459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3862,0,4,-5.269867,-5.902998,-5.541397,-4.540473,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3863,0,3,-7.042348,-5.377638,-1.060173,-1.033424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3864,0,4,-5.177113,-2.604747,-5.067413,-4.50893,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3865,0,4,-3.260659,-4.895474,-5.889928,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3866,0,11,-6.482378,-2.276336,-3.234934,-4.138452,-0.9280026,-0.2688453,-0.7224511,-4.609859,-5.310204,-3.371948,-1.231964,-0.589348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3867,0,20,-5.804013,-5.040741,-1.820754,-3.464918,-4.149517,-0.3227735,-2.75564,-5.104862,-2.149022,-4.51911,-2.946797,-4.725796,-5.22547,-1.946593,-5.272233,-3.770919,#NAME?,-5.243498,-4.934442,-0.8686098,-0.5111176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3868,0,4,-3.881124,-4.731706,-1.632292,-5.266237,-3.152847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3869,0,24,-3.249861,-0.2397915,-4.697095,-1.466982,-2.22178,-3.193106,-3.894188,-2.642889,-1.042933,-3.260066,-0.7366862,-5.214273,-3.555848,-1.850074,-4.35038,-2.991913,-3.206865,-4.92008,-0.7298973,-2.896243,-2.868402,-2.898498,-5.503612,-1.201446,-0.350248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3870,0,5,-5.269867,-6.171178,-4.651306,-4.600833,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3871,0,12,-4.562703,-0.4730813,-5.592447,-5.783407,-2.612373,-3.277502,-3.729077,-6.534763,-1.490678,-4.254873,-6.049779,-4.685432,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3872,0,3,-3.881124,-4.731706,-4.776625,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3873,0,4,-5.415995,-6.106137,-1.839242,-0.9248334,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3874,0,10,-4.302052,-3.829651,-0.9550697,-5.68864,-4.355776,-2.234318,-5.075219,-2.812417,-0.629897,-2.321104,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3875,0,6,-3.535944,-3.2178,-3.962551,-3.757684,-4.674678,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3876,0,5,-2.715695,-4.139023,-3.434638,-4.202637,-2.519669,-0.4349236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3877,0,19,-2.791026,-2.89797,-1.95656,-1.268578,-1.335973,-3.077075,-0.6638056,-3.988347,-6.573699,-0.8316928,-3.108767,-1.876761,-2.399797,-3.464032,-1.378917,-5.459677,-3.964842,-5.674066,-1.354589,-0.930927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3878,0,17,-2.328403,-0.8585079,-1.036843,-6.566783,-2.557959,-6.155421,-0.745909,-3.139635,-1.490326,-6.04522,-1.519626,-5.667505,-1.014964,-4.290281,-2.293717,-3.57312,-0.8566467,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3879,0,11,-6.258925,-4.580555,-3.501641,-1.198539,-3.415758,-1.936937,-3.17574,-3.374615,-4.234886,-3.996012,-0.981707,-0.5881106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3880,0,24,-5.001022,-2.998043,-3.715534,-2.483878,-4.824409,-2.627078,-4.327909,-3.653591,#NAME?,-1.197862,-3.298161,-1.291035,-3.345483,-3.653591,#NAME?,-1.197862,-2.044607,-1.861036,-4.656898,-6.161554,-5.389602,-1.750971,-3.99519,-0.6709413,-0.4518589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3881,0,9,-4.474815,-4.980064,-3.058737,-2.210315,-0.7316084,-6.385704,-4.130677,-1.615729,-0.7802027,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3882,0,9,-4.474815,-4.980064,-3.058737,-2.210315,-0.7316084,-6.385704,-4.130677,-1.615729,-0.7802027,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3883,0,4,-4.579249,-5.508881,-6.6909,-0.8530306,-0.3774183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3884,0,20,-3.588195,-4.446175,-3.75928,-4.366563,-1.946593,-5.765745,-0.729177,-5.798718,-1.459201,-6.67164,-0.726807,-3.260322,-4.996701,-6.148693,-0.640781,-3.497556,-2.145491,-4.14094,-4.207372,-3.948766,-3.150572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3885,0,4,-3.70616,-4.700828,-5.715021,-4.713397,-2.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3886,0,3,-4.495176,-5.918941,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3887,0,13,-5.512905,-5.399506,-2.773461,-2.514719,-3.521895,-4.377621,-1.06923,-3.316019,-0.6208786,-4.515138,-5.139874,-2.120058,-1.428284,-0.1637767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3888,0,5,-5.035784,-3.388371,-4.462773,-1.782907,-2.268026,-1.266821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3889,0,4,-4.884516,-5.739114,-5.771832,-5.084256,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3890,0,7,-5.086936,-1.532987,-4.768702,-5.208215,-3.881676,-5.712453,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3891,0,6,-4.859693,-5.05258,-1.466094,-5.025885,-4.362321,-0.8276999,-0.3944347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3892,0,11,-2.764911,-3.547889,-0.1615968,-1.877687,-5.99933,-5.826451,-0.9667723,-6.238207,-0.674956,-6.679131,-1.052029,-0.5739589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3893,0,4,-4.114965,-6.016343,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3894,0,6,-3.990026,-2.629897,-4.871727,-6.492484,-6.363165,-0.9943597,-0.5882717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3895,0,6,-5.804013,-2.292074,-2.503423,-6.236876,-6.922195,-0.9432072,-0.4913617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3896,0,6,-5.804013,-2.292074,-2.503423,-6.236876,-6.922195,-0.9432072,-0.4913617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3897,0,6,-4.192413,-3.353333,-2.908841,-5.098681,-5.786155,-5.546052,-2.125053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3898,0,19,-4.587765,-5.305936,-2.642203,-3.256623,-3.93806,-1.20412,-0.2688453,#NAME?,-2.104872,-3.019995,-3.254694,-5.033987,-4.91986,-2.343464,-0.7242759,-6.018416,-4.337767,-1.923676,-4.39216,-1.138621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3899,0,4,-5.177113,-4.486372,-4.039603,-4.50893,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3900,0,9,-2.949325,-2.387489,-3.789891,-6.813629,-5.206858,-2.375072,-4.366882,-6.659191,-1.84981,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3901,0,4,-5.144928,-4.380779,-5.573102,-3.802975,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3902,0,4,-5.804013,-3.988907,-2.915962,-3.913768,-2.346849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3903,0,10,-3.925569,-1.462398,-5.367249,-3.138642,-0.6398485,-3.97691,-6.164561,-1.228066,-5.30079,-4.749476,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3904,0,5,-3.925569,-2.694355,-3.338076,-6.058251,-0.9186754,-0.5341598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3905,0,7,-2.715695,-4.139023,-1.475477,-3.831983,-3.111817,-3.424551,-0.6328061,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3906,0,13,-6.258925,-3.471599,-3.234934,-2.441329,-4.317323,-0.4988647,-4.842963,-4.319141,-0.6965827,#NAME?,-3.159547,-3.459783,-0.96393,-0.3707161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3907,0,6,-5.550694,-6.147894,-1.30173,-5.861956,-4.257993,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3908,0,7,-6.258925,-1.011773,-1.623803,-4.973398,-3.261382,-4.060848,-1.445,-0.3399481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3909,0,17,-4.637844,-0.07342891,-2.591318,-3.727603,-0.8346568,-3.454008,-3.01919,-2.24314,-4.414762,-3.92325,-1.544403,-2.967614,-1.532639,-4.311189,-5.28718,-4.630727,-0.9244429,-0.4362263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3910,0,8,-5.886802,-4.331017,-1.484861,-4.074765,-4.611326,-3.53085,-4.016349,-3.35282,-0.9657912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3911,0,8,-2.328403,-4.13619,-1.113544,-1.797673,-5.034127,-0.9834566,-5.583363,-1.177451,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3912,0,8,-5.336814,-1.28311,-3.158653,-4.380475,-5.916197,-5.054847,-2.467868,-0.9776903,-0.3467875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3913,0,20,-5.512905,-4.66963,-3.503337,-0.2684461,-2.542229,-5.656124,-1.958433,-3.400505,-4.569386,-5.097482,-4.056213,-1.594091,-5.922795,-5.061402,-3.40461,-1.647134,-3.459628,-1.286987,-4.432626,-1.20569,-0.5383909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3914,0,18,-5.177113,-1.845779,#NAME?,-3.885153,-1.248036,-1.537294,-0.6545891,-1.056318,-0.5383909,-5.066938,-4.872228,-4.892569,-0.9694159,-3.173001,-3.418178,-4.530143,-2.875773,-0.2939681,-0.4518589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3915,0,7,-5.804013,-3.038093,-4.920216,-1.656932,#NAME?,-5.243498,-4.326986,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3916,0,3,-4.366777,-1.768846,-3.944903,-1.19898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3917,0,5,-5.512905,-2.671163,-3.677845,-4.016349,-2.131696,-1.197643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3918,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3919,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3920,0,4,#NAME?,-4.681479,-3.744486,-3.459783,-3.718599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3921,0,7,-5.688997,-1.158446,-6.117311,-0.7089185,-5.069073,-3.578433,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3922,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3923,0,3,-6.776973,-5.697034,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3924,0,5,#NAME?,-4.681479,-3.744486,-3.459783,-0.96393,-0.3707161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3925,0,6,-5.804013,-2.916044,-4.876221,-5.143869,-4.293992,-1.130334,-0.4356562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3926,0,3,-3.803211,-0.5847551,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3927,0,15,-3.222314,-1.591621,-2.113526,-2.150617,-2.100934,-3.039407,-0.8859594,-1.264538,-0.4321387,-4.601481,-0.7998947,-2.14178,-5.656124,-4.93294,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3928,0,4,-5.445959,-3.785312,-6.100521,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3929,0,3,-5.512905,-3.291835,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3930,0,9,-5.804013,-2.864004,-3.948929,-4.313818,-1.248036,-5.515268,-0.5929573,-5.254114,-1.581515,-0.3756636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3931,0,4,-5.512905,-4.290259,-1.039683,-3.825104,-2.307955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3932,0,8,-4.876083,-3.371634,-1.459683,-5.746582,-2.900342,-0.7708951,-4.93865,-5.599946,-4.000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3933,0,6,-5.512905,-2.448906,-3.583321,-0.1846491,-2.660233,-1.208829,-0.3484547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3934,0,6,-6.527233,-4.086636,-2.855391,-2.432303,-3.476881,-1.896284,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3935,0,5,-2.715695,-4.750291,-0.9535567,-1.333497,-0.9792137,-0.4154014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3936,0,6,-4.562703,-0.4730813,-5.527722,-5.828551,-5.788583,-4.342585,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3937,0,4,-4.159117,-1.773695,-6.37117,-2.978508,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3938,0,4,-5.512905,-2.671163,-3.677845,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
3939,0,4,-5.269867,-3.501758,-3.893882,-3.698495,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
