SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
5737,0,13,-5.512905,-3.009724,-5.033401,-4.244422,-2.559522,-3.277026,-3.955361,-4.740608,-2.96453,-2.701915,-5.204559,-5.112801,-2.740626,-0.8968047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5738,0,13,-5.688997,-2.147765,-1.379094,-3.3852,#NAME?,-4.435007,-3.211433,-0.8059883,-2.767717,-3.894983,-4.264435,-5.114536,-0.988189,-1.333497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5739,0,6,-5.073573,-4.787452,-0.9776595,-4.047226,-2.694824,-1.979728,-0.5581725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5740,0,17,#NAME?,-4.719571,-4.330638,-0.7050733,-4.378685,-2.449067,-1.599114,-3.980798,-1.458928,-1.672098,-3.869994,-4.251359,-2.252437,-4.339892,-4.132443,-5.20369,-0.7675002,-0.4435097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5741,0,6,-5.637844,-6.179727,-0.6608993,-4.732505,-6.326759,-2.519928,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5742,0,10,-4.302052,-4.563473,-0.9393184,-3.671696,-4.183483,-6.578857,-0.7883704,-6.581328,-1.625276,-0.932545,-0.5795114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5743,0,25,-3.956603,-3.714632,-2.141555,-2.137354,-4.238678,-0.933434,-0.02996322,-0.5470124,-1.967986,-3.150013,-4.150061,-6.216119,-1.282086,-3.272436,-4.16117,-4.43752,-0.851682,-3.546529,-1.179695,-2.173965,-4.810231,-1.438618,-2.19002,-5.731425,-4.125214,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5744,0,6,-3.527254,-2.161742,-1.897069,-4.414791,-3.329345,-1.027837,-0.3547523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5745,0,8,-5.073573,-3.598253,-4.03972,-6.578857,-0.7883704,-4.110954,-3.364644,-1.414472,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5746,0,4,-5.688997,-4.478161,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5747,0,12,-2.988942,-9.02878,-1.587938,-3.107488,-1.809034,-3.978951,-1.459392,-4.017767,-3.194395,-4.129651,-2.603284,-0.8616973,-0.5101977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5748,0,6,-3.98786,-1.835958,-7.174464,-3.765392,-4.016349,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5749,0,13,-2.988942,-3.630981,-4.170343,-1.311226,-4.048797,-5.35919,-3.93853,-3.075394,-2.470247,-0.5695921,-2.030877,-3.136879,-0.2218488,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5750,0,21,-5.415995,-6.485643,-1.098244,-1.179981,-3.193282,-3.554303,-1.046597,-1.41318,-1.4992,-4.467876,-7.35011,-0.8573931,-5.008749,-0.8025106,-3.652067,-4.282516,-2.245091,-2.392916,-6.457235,-5.41467,-1.242439,-0.9852768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5751,0,7,-2.715695,-5.80327,-2.417044,-4.590171,-4.248067,-3.234773,-1.233282,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5752,0,12,-4.583487,-4.707379,-2.862683,-1.926784,-0.5531858,-2.922842,-3.751953,-0.30103,-2.128207,-2.778841,-3.465746,-0.5496719,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5753,0,4,-4.215509,-3.480396,-2.470247,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5754,0,9,-6.258925,-3.365124,-4.15784,-0.96393,-5.41312,-5.84633,-6.148693,-6.082387,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5755,0,5,-6.258925,-6.468953,-4.40738,-1.782907,-0.7249983,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5756,0,5,-4.302052,-0.4771213,-1.797673,-3.800745,-0.9460527,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5757,0,5,-4.792746,-4.293542,-5.044388,-3.766154,-1.109437,-0.4367589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5758,0,15,-4.495176,-1.640447,-0.06214791,-5.397191,-4.771395,-3.213211,-2.479237,-0.9254708,-4.002871,-3.194395,-4.046862,-1.387283,-2.511922,-1.218679,-4.439361,-0.5049582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5759,0,11,-5.886802,-4.955058,-2.91562,-7.406137,-3.834046,-4.232983,#NAME?,-2.909323,-4.654327,-6.018971,-3.406877,-0.5035132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5760,0,24,-3.991114,-3.577481,-1.413318,-2.337913,-2.643146,-3.428928,-5.23932,-4.206441,-0.547029,-3.674884,-3.492301,-0.428147,-5.195151,-2.85,-1.691816,-2.667599,-3.541922,-3.456612,-2.473196,-3.271619,-5.866189,-1.763615,-5.595346,-1.383815,-1.805988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5761,0,10,-2.988942,-5.028821,-4.469412,-2.669457,-2.103384,-0.7201593,-4.148834,-3.81872,-5.488235,-0.8569837,-0.3426236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5762,0,3,-4.683601,-2.369944,-0.9576563,-1.266821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5763,0,10,-5.804013,-4.231128,-2.44523,-3.489956,-0.306425,-2.893203,-2.960196,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5764,0,16,-4.728764,-1.89116,-3.83793,-1.435367,-4.507222,-1.20412,-0.2688453,-0.9777236,-2.866686,-2.573194,-4.893309,-1.120764,-9.239466,-3.454488,-5.537659,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5765,0,5,-4.002137,-4.17258,-1.86126,-3.153982,-2.695046,-0.4868811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5766,0,7,-1.464192,-2.863077,-3.987031,-6.287006,-1.902171,-2.620672,-2.998058,-1.129408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5767,0,16,-5.512905,-4.075258,-2.895752,-3.839395,-0.3928004,-2.745801,-2.280133,-2.380394,-6.249847,-0.915109,-2.525343,-5.206382,-2.351941,-6.997915,-2.708933,-1.685064,-0.5727706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5768,0,5,-2.715695,-4.750291,-0.9535567,-1.333497,-0.9792137,-0.4154014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5769,0,8,-3.612083,-3.583895,-0.3454795,-4.479271,-6.468238,-4.638691,-3.757492,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5770,0,15,-4.495176,-1.640447,-0.06214791,-5.397191,-4.771395,-3.213211,-2.479237,-0.9254708,-4.002871,-3.194395,-4.046862,-1.387283,-2.511922,-1.218679,-4.439361,-0.5049582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5771,0,16,-3.616195,-6.024655,-1.31969,-2.298112,-5.580389,-0.872935,-6.091555,-1.14178,-2.878194,-3.741866,-1.364868,-4.7337,-3.919196,-2.24425,-3.441164,-4.053797,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5772,0,14,-2.328403,-0.8585079,-3.555357,-3.061295,-3.389093,-2.676183,-0.1188119,-2.099067,-1.890596,-2.671956,-1.14178,-3.145656,-3.418178,-0.8059883,-0.3564932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5773,0,18,-4.366777,-1.946023,-4.451136,-5.171346,-5.506878,-1.33823,-2.111649,-0.2629045,-2.226093,-2.728081,-0.4971252,-3.062148,-8.021461,-3.725371,-0.6835949,-2.566772,-3.312605,-0.6238034,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5774,0,11,-7.042348,-5.206141,-3.728061,-0.8213816,-2.082816,-3.260066,-1.532987,-2.779869,-2.079042,-4.957754,-0.8674517,-0.8563353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5775,0,3,-5.249664,-3.597014,-2.805915,-2.366293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5776,0,16,-6.100998,-3.927421,-2.40673,-0.9615242,-3.629436,-3.89658,-1.087302,-1.849564,-5.12835,-1.124483,-4.928051,-0.8645111,-3.079448,-3.032108,-2.781056,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5777,0,3,-6.527233,-1.935146,-4.242459,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5778,0,7,-3.478143,-2.210853,-1.72502,-1.564479,-4.649807,-3.830845,-1.282615,-0.4846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5779,0,7,-5.512905,-2.177839,-3.764941,-1.818125,-4.843733,-4.503279,-1.354981,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5780,0,10,-5.512905,-4.486013,-5.091458,-1.068928,-2.775723,-1.728782,-6.480045,-4.450751,-4.256516,-1.20252,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5781,0,5,-5.269867,-4.740093,-3.218899,-4.016349,-2.131696,-1.197643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5782,0,8,-3.527254,-2.296368,-1.683702,-1.497613,-3.637847,-2.84748,-3.920378,-0.9763366,-0.4268984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5783,0,7,-4.322574,-3.84998,-4.128901,-0.8573931,-3.376383,-3.570563,-1.82779,-0.8650046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5784,0,4,-5.269867,-4.740093,-3.196895,-4.216823,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5785,0,12,-5.114965,-5.497032,-0.9834566,-5.44506,-2.535131,-4.352753,-1.205703,-5.669836,-3.956965,-3.436585,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5786,0,16,-6.100998,-3.927421,-2.40673,-0.9615242,-3.629436,-3.89658,-1.087302,-1.849564,-5.12835,-1.124483,-4.928051,-0.8645111,-3.079448,-3.032108,-2.781056,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5787,0,3,-6.527233,-1.935146,-4.242459,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5788,0,7,-3.478143,-2.210853,-1.72502,-1.564479,-4.649807,-3.830845,-1.282615,-0.4846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5789,0,7,-5.512905,-2.177839,-3.764941,-1.818125,-4.843733,-4.503279,-1.354981,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5790,0,16,-6.100998,-3.927421,-2.40673,-0.9615242,-3.629436,-3.89658,-1.087302,-1.849564,-5.12835,-1.124483,-4.928051,-0.8645111,-3.079448,-3.032108,-2.781056,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5791,0,3,-6.527233,-1.935146,-4.242459,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5792,0,7,-3.478143,-2.210853,-1.72502,-1.564479,-4.649807,-3.830845,-1.282615,-0.4846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5793,0,7,-5.512905,-2.177839,-3.764941,-1.818125,-4.843733,-4.503279,-1.354981,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5794,0,5,-5.637844,-0.674956,-0.559308,-3.645361,-4.618936,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5795,0,3,-4.792746,-4.705896,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5796,0,3,-2.715695,-5.340116,-0.7469606,-0.4319591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5797,0,22,-2.646519,-4.727766,-2.8762,-6.681004,-2.879993,-6.681004,-1.618971,#NAME?,-1.197862,-6.039918,-5.217598,-6.197446,-0.6956164,-4.408232,-7.606699,-0.7781513,#NAME?,-1.197862,-4.058344,-2.016337,-8.775829,-1.635044,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5798,0,11,-2.510343,-0.6131006,-5.372682,-0.2218488,-4.235694,-1.225955,-4.227612,-0.7659168,-3.665824,-1.848189,-1.594761,-0.3054391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5799,0,5,-4.772542,-3.712702,-5.588318,-3.180796,-4.282142,-1.571905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5800,0,3,-5.637844,-5.091914,-3.452109,-2.309863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5801,0,6,-5.804013,-6.28716,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5802,0,9,-4.592087,-4.646462,-1.887643,-3.935824,-5.103474,-0.8755206,-2.128207,-7.584604,-1.156347,-0.4977793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5803,0,3,-4.495176,-4.625318,-2.254009,-1.176019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5804,0,16,-6.100998,-3.927421,-2.40673,-0.9615242,-3.629436,-3.89658,-1.087302,-1.849564,-5.12835,-1.124483,-4.928051,-0.8645111,-3.079448,-3.032108,-2.781056,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5805,0,3,-6.527233,-1.935146,-4.242459,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5806,0,7,-3.478143,-2.210853,-1.72502,-1.564479,-4.649807,-3.830845,-1.282615,-0.4846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5807,0,7,-5.512905,-2.177839,-3.764941,-1.818125,-4.843733,-4.503279,-1.354981,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5808,0,10,-5.060607,-2.647247,-4.661159,-4.506643,-1.874621,-1.231957,-4.481243,-2.685688,-2.653803,-1.567607,-0.7750469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5809,0,13,-2.772477,-3.733949,-4.002256,-2.171483,-3.252128,-1.719628,-5.459315,-3.854679,-2.917951,-4.783279,-2.075025,-3.18985,-2.609657,-0.5694761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5810,0,7,-3.657084,-2.99052,-3.004357,-0.6178542,-1.572934,-6.974458,-1.335792,-0.4886699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5811,0,9,-5.804013,-3.609403,-5.816202,-0.9694159,-3.593659,-3.235366,-2.779334,-5.577302,-1.155616,-0.4375506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5812,0,5,-4.366777,-3.99397,-4.016349,-3.35282,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5813,0,16,-4.876083,-3.089523,-2.885894,-5.118115,-0.726807,-0.5164489,-2.41423,-0.3018276,-3.759441,-0.9287634,-4.213371,-5.688692,-2.120228,-2.421088,-1.666934,-0.7802027,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5814,0,8,-2.949325,-5.245065,-5.591484,-3.700925,-2.787924,-5.919587,-5.592289,-4.973131,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5815,0,8,-3.535944,-2.795037,-6.069262,-3.16865,-1.555099,-5.447842,-5.460857,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5816,0,5,-5.445959,-6.206354,-2.669868,-6.924273,-1.382467,-0.930927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5817,0,12,-5.415995,-2.305809,-4.843985,-0.7998947,-6.714767,-4.247849,-4.090488,-1.348061,-2.153131,-5.077197,-5.436616,-1.315089,-0.808436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5818,0,4,-4.374603,-2.425576,-0.8129134,-0.2418198,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5819,0,4,-4.215509,-3.369501,-3.699456,-3.914284,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5820,0,16,-3.616195,-6.024655,-1.31969,-2.298112,-5.580389,-0.872935,-6.091555,-1.14178,-2.878194,-3.741866,-1.364868,-4.7337,-3.919196,-2.24425,-3.441164,-4.053797,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5821,0,11,-5.637844,-2.333195,-6.37915,-1.130334,-6.040245,-1.053423,-6.84291,-1.003091,-5.951908,-2.045942,-2.767032,-0.1918855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5822,0,14,-5.512905,-1.981544,-1.186989,-5.164857,-1.20412,-0.2688453,-0.7224511,-4.229871,-5.220084,-0.9575317,-1.592957,-0.8065234,-4.891286,-0.6786942,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5823,0,10,-2.949325,-2.601368,-4.076888,-3.981441,-4.327493,-0.8213816,-2.082816,-3.973699,-1.648046,-2.585326,-0.5780441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5824,0,5,-5.976814,-3.558488,-2.669289,-5.108127,-4.50893,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5825,0,8,-3.612083,-3.583895,-0.3454795,-4.479271,-6.468238,-4.638691,-3.757492,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5826,0,3,-4.495176,-6.244354,-1.280925,-0.4569179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5827,0,10,-5.100725,-4.448484,-4.025722,-1.704589,-5.31901,-3.73045,-4.646806,-0.7888161,-1.941651,-0.9683146,-0.4454603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5828,0,4,-3.370151,-3.249773,-3.351942,-0.8566467,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5829,0,3,-6.258925,-2.720566,-1.427099,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5830,0,15,-4.772542,-1.964248,-5.021288,-3.282264,-0.9882128,-2.980632,-7.434418,-3.038608,-2.907015,-1.306591,-0.8352941,-2.479219,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5831,0,4,-5.211875,-5.670227,-2.900342,-3.645263,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5832,0,10,-2.675791,-0.5926315,-2.397672,-3.813736,-3.81066,-2.379812,-3.55535,-0.8658651,-2.40671,-0.6889914,-0.4693768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5833,0,5,-4.495176,-3.592218,-3.150504,-5.733681,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5834,0,16,-6.100998,-3.927421,-2.40673,-0.9615242,-3.629436,-3.89658,-1.087302,-1.849564,-5.12835,-1.124483,-4.928051,-0.8645111,-3.079448,-3.032108,-2.781056,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5835,0,3,-6.527233,-1.935146,-4.242459,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5836,0,7,-3.478143,-2.210853,-1.72502,-1.564479,-4.649807,-3.830845,-1.282615,-0.4846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5837,0,7,-5.512905,-2.177839,-3.764941,-1.818125,-4.843733,-4.503279,-1.354981,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5838,0,16,-3.616195,-6.024655,-1.31969,-2.298112,-5.580389,-0.872935,-6.091555,-1.14178,-2.878194,-3.741866,-1.364868,-4.7337,-3.919196,-2.24425,-3.441164,-4.053797,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5839,0,3,-5.637844,-2.333195,-5.864035,-2.437671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5840,0,9,-5.445959,-1.098745,-6.060329,-1.053423,-6.84291,-1.003091,-5.951908,-2.045942,-2.767032,-0.1918855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5841,0,29,-2.585877,-2.324968,-1.928671,-4.948178,-3.084706,-0.9882128,-1.576655,-3.440084,-1.363422,-4.705534,-4.838682,-5.017951,-2.019918,-2.007009,-3.769699,-2.177315,-3.161836,-1.322417,-1.772054,-2.25271,-5.865954,-0.90309,-5.817281,-1.459201,-5.480733,-1.216816,-6.626104,-2.50427,-3.787066,-0.2622774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5842,0,20,-6.527233,-1.176091,-3.975315,-4.090809,-3.700925,-4.366563,-2.38712,-1.857764,-3.935193,-4.080434,-4.266211,-0.4997657,-5.51379,-0.9378521,-2.156144,-1.584251,-6.449655,-4.683982,-2.155061,-3.613051,-2.718897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
5843,0,3,-5.804013,-6.230611,-3.819009,-1.159582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
