SentenceID,NumberOfWords,AverageSurprisalWithPunct,CorpusName
2732,10,2.7400424899999996,pittcssa
2733,31,3.403894941935483,pittcssa
2734,13,3.447468776923077,pittcssa
2735,35,3.323139368571429,pittcssa
2736,4,4.3281795,pittcssa
2737,7,3.8005558571428577,pittcssa
2738,9,2.952372277777778,pittcssa
2740,3,4.074979,pittcssa
2742,5,4.08403098,pittcssa
2743,15,2.650689273333333,pittcssa
2745,8,3.2554638375,pittcssa
2746,9,3.0598414444444444,pittcssa
2747,8,3.712006075,pittcssa
2750,7,2.409524957142857,pittcssa
2751,7,2.3001984714285717,pittcssa
2753,15,2.650689273333333,pittcssa
2756,20,3.47862708,pittcssa
2757,22,2.9825946727272723,pittcssa
2758,20,3.4433796200000004,pittcssa
2760,3,2.908278333333333,pittcssa
2761,8,3.534849125,pittcssa
2762,8,3.2554638375,pittcssa
2763,6,3.9425519999999996,pittcssa
2765,12,3.9972377750000003,pittcssa
2766,8,3.2554638375,pittcssa
2767,7,3.5100448428571434,pittcssa
2768,3,4.304959566666667,pittcssa
2769,8,3.8963284375,pittcssa
2770,13,3.979966,pittcssa
2771,12,4.482968416666666,pittcssa
2772,4,5.200193499999999,pittcssa
2773,6,3.3251438500000003,pittcssa
2774,3,3.1342196666666666,pittcssa
2776,10,4.275204069999999,pittcssa
2777,12,3.337760283333333,pittcssa
2778,12,3.0659104,pittcssa
2779,9,4.168875222222223,pittcssa
2780,3,5.391723666666667,pittcssa
2781,7,3.7801780000000003,pittcssa
2782,6,3.9651669999999997,pittcssa
2783,5,4.1230216,pittcssa
2784,3,4.304959566666667,pittcssa
2786,23,2.894193269565218,pittcssa
2789,8,3.7471948874999996,pittcssa
2790,6,3.7923846666666665,pittcssa
2791,6,3.6802268333333337,pittcssa
2792,12,3.70625985,pittcssa
2793,3,2.908278333333333,pittcssa
2794,6,3.0889514000000005,pittcssa
2795,8,4.1102387125,pittcssa
2796,8,2.6253255875,pittcssa
2797,11,2.901380763636364,pittcssa
2798,15,3.28879132,pittcssa
2799,3,3.688126666666667,pittcssa
2800,4,3.46350975,pittcssa
2801,6,2.8933642833333333,pittcssa
2803,9,3.3073981111111106,pittcssa
2804,3,4.795119566666667,pittcssa
2805,10,2.7664926000000003,pittcssa
2806,9,2.4252956666666665,pittcssa
2807,3,4.454246666666666,pittcssa
2808,4,3.849915,pittcssa
2809,10,3.5876338000000003,pittcssa
2811,5,3.3646332200000004,pittcssa
2812,9,3.3083854888888893,pittcssa
2813,6,3.337778266666667,pittcssa
2816,3,4.025089333333333,pittcssa
2817,6,3.8382583333333335,pittcssa
2818,6,3.5921765499999996,pittcssa
2820,5,4.58523,pittcssa
2821,12,4.482968416666666,pittcssa
2823,10,4.275204069999999,pittcssa
2824,12,3.337760283333333,pittcssa
2825,12,3.0659104,pittcssa
2826,9,4.168875222222223,pittcssa
2827,3,5.391723666666667,pittcssa
2828,7,3.7801780000000003,pittcssa
2829,3,5.059897,pittcssa
2830,4,3.31265375,pittcssa
2831,15,3.0862921266666663,pittcssa
2832,3,4.043188333333334,pittcssa
2833,10,4.12541869,pittcssa
2834,3,5.889948333333334,pittcssa
2835,9,2.866669922222222,pittcssa
2836,6,3.8367206666666664,pittcssa
2837,5,4.1142994,pittcssa
2838,6,3.4514590000000003,pittcssa
2839,11,4.1348959090909085,pittcssa
2840,10,2.65724316,pittcssa
2841,9,3.550122233333333,pittcssa
2842,16,2.631843768749999,pittcssa
2843,9,3.328170566666666,pittcssa
2844,10,2.65724316,pittcssa
2845,9,3.550122233333333,pittcssa
2846,16,2.631843768749999,pittcssa
2847,9,3.328170566666666,pittcssa
2850,13,2.917204023076923,pittcssa
2851,5,3.7175778,pittcssa
2853,8,3.986150125,pittcssa
2854,4,5.3010470000000005,pittcssa
2855,5,3.4623163399999997,pittcssa
2856,4,3.643075,pittcssa
2857,6,3.8382583333333335,pittcssa
2858,6,3.5921765499999996,pittcssa
2859,3,5.340211333333333,pittcssa
2860,6,3.8382583333333335,pittcssa
2861,6,3.5921765499999996,pittcssa
2862,8,3.1490577125,pittcssa
2863,6,4.653820666666667,pittcssa
2864,7,3.62641,pittcssa
2867,7,3.4494754285714286,pittcssa
2868,6,2.612046633333333,pittcssa
2869,5,3.7129649999999996,pittcssa
2870,8,2.879003225,pittcssa
2871,5,3.6093947,pittcssa
2872,7,3.3767482857142856,pittcssa
2874,18,3.8963150000000004,pittcssa
2875,7,3.3767482857142856,pittcssa
2877,18,3.8963150000000004,pittcssa
2878,12,3.593457666666666,pittcssa
2879,3,4.295204333333333,pittcssa
2880,14,3.7487296142857143,pittcssa
2881,3,4.559158666666668,pittcssa
2883,12,3.9094624333333337,pittcssa
2884,4,4.015215925000001,pittcssa
2886,9,4.284686777777778,pittcssa
2887,5,4.7466188,pittcssa
2888,13,2.7721808923076923,pittcssa
2889,4,4.500236749999999,pittcssa
2890,5,3.490602,pittcssa
2891,5,3.490602,pittcssa
2892,10,4.0042423000000005,pittcssa
2893,5,4.9724702,pittcssa
2894,8,3.85477655,pittcssa
2895,17,2.6052430647058826,pittcssa
2896,9,4.010397,pittcssa
2897,3,4.742261,pittcssa
2898,16,3.584459425,pittcssa
2899,9,3.1600217111111117,pittcssa
2900,16,3.1526535125,pittcssa
2901,5,4.60178,pittcssa
2902,5,4.5841488,pittcssa
2903,19,3.8095523421052633,pittcssa
2904,3,3.6011041000000006,pittcssa
2905,6,2.9630116666666666,pittcssa
2906,3,5.340211333333333,pittcssa
2907,5,3.2740930599999998,pittcssa
2908,5,4.7466188,pittcssa
2910,9,3.982686555555556,pittcssa
2911,20,3.47862708,pittcssa
2912,18,3.0470680444444445,pittcssa
2913,4,2.7863045,pittcssa
2914,5,3.501189,pittcssa
2915,15,3.5514676266666663,pittcssa
2916,5,3.0889303999999997,pittcssa
2917,4,4.54678625,pittcssa
2918,8,2.9240675,pittcssa
2920,25,3.174933904,pittcssa
2921,7,4.671229285714285,pittcssa
2922,8,3.4130814999999997,pittcssa
2923,4,4.67634675,pittcssa
2925,6,3.4106479666666663,pittcssa
2926,4,3.419732,pittcssa
2927,15,3.4424962933333334,pittcssa
2930,14,2.5849351928571425,pittcssa
2931,5,4.1920198,pittcssa
2932,9,3.689992888888889,pittcssa
2933,8,4.8287275875,pittcssa
2934,6,5.219904500000001,pittcssa
2935,6,2.834367933333333,pittcssa
2936,8,3.6152101625,pittcssa
2937,3,4.115952666666667,pittcssa
2938,6,3.4514590000000003,pittcssa
2939,3,3.1158893333333335,pittcssa
2940,6,3.1038414333333333,pittcssa
2941,3,5.364574333333333,pittcssa
2942,3,5.115230666666666,pittcssa
2943,4,4.6094365,pittcssa
2944,3,3.70707,pittcssa
2945,3,4.626485333333334,pittcssa
2946,8,4.54479275,pittcssa
2947,4,4.32290575,pittcssa
2948,4,4.591270250000001,pittcssa
2950,3,4.4933863333333335,pittcssa
2952,20,3.47862708,pittcssa
2953,18,3.0470680444444445,pittcssa
2954,4,2.7863045,pittcssa
2955,5,3.501189,pittcssa
2956,15,3.5514676266666663,pittcssa
2957,20,3.47862708,pittcssa
2958,18,3.0470680444444445,pittcssa
2959,4,2.7863045,pittcssa
2960,5,3.501189,pittcssa
2961,15,3.5514676266666663,pittcssa
2963,8,3.1490577125,pittcssa
2964,6,4.653820666666667,pittcssa
2965,7,3.62641,pittcssa
2967,5,4.3549534,pittcssa
2968,7,3.4494754285714286,pittcssa
2969,6,5.067487166666666,pittcssa
2970,7,3.0993466714285716,pittcssa
2972,6,3.2956579,pittcssa
2973,23,2.758611182608696,pittcssa
2974,3,5.226215333333333,pittcssa
2976,20,3.6669036399999997,pittcssa
2977,7,4.027035328571428,pittcssa
2978,7,3.3767482857142856,pittcssa
2980,18,3.8963150000000004,pittcssa
2981,10,3.622993100000001,pittcssa
2982,5,4.654106,pittcssa
2983,7,3.3767482857142856,pittcssa
2985,18,3.8963150000000004,pittcssa
2986,3,6.251911,pittcssa
2987,5,5.4198094,pittcssa
2988,3,4.030652333333333,pittcssa
2989,14,3.939444350000001,pittcssa
2990,6,2.6425525,pittcssa
2991,8,2.754673375,pittcssa
2992,14,2.529698707142857,pittcssa
2993,16,2.7181151625,pittcssa
2994,5,3.7867089999999997,pittcssa
2995,4,5.29445875,pittcssa
2996,14,3.6766162142857146,pittcssa
2997,5,4.7466188,pittcssa
3000,11,2.364071954545455,pittcssa
3001,5,4.1709632,pittcssa
3002,5,4.4571804,pittcssa
3004,3,4.727289,pittcssa
3005,7,3.7710658571428572,pittcssa
3006,5,3.3905234,pittcssa
3007,6,2.762644333333333,pittcssa
3010,3,4.949005,pittcssa
3011,5,5.0467314000000005,pittcssa
3013,4,4.210577750000001,pittcssa
3014,7,3.694659714285714,pittcssa
3015,4,3.2538575,pittcssa
3016,9,3.7532296666666674,pittcssa
3017,23,3.1098733652173904,pittcssa
3018,24,2.999491129166667,pittcssa
3019,8,3.714646125,pittcssa
3021,3,3.8928480000000003,pittcssa
3022,9,4.157085222222222,pittcssa
3024,14,3.8486656428571426,pittcssa
3026,9,3.4573128888888887,pittcssa
3027,11,3.355257936363636,pittcssa
3029,5,3.4571466,pittcssa
3030,5,3.7867089999999997,pittcssa
3031,4,4.4883098,pittcssa
3032,6,2.834367933333333,pittcssa
3033,19,3.8800549947368417,pittcssa
3034,9,3.3014979222222225,pittcssa
3035,4,4.4883098,pittcssa
3036,6,2.834367933333333,pittcssa
3037,5,4.7466188,pittcssa
3040,5,4.243201,pittcssa
3041,5,4.654106,pittcssa
3042,8,3.5032240000000003,pittcssa
3043,8,3.2326389625000003,pittcssa
3044,20,3.0981404699999997,pittcssa
3045,10,3.2005694900000003,pittcssa
3046,4,2.9974873,pittcssa
3047,3,4.1692556666666665,pittcssa
3048,9,3.0091362777777784,pittcssa
3049,20,3.095288225,pittcssa
3050,15,3.546598313333333,pittcssa
3052,8,3.7015284999999993,pittcssa
3053,3,4.074979,pittcssa
3054,4,4.4263934250000005,pittcssa
3055,4,2.113635325,pittcssa
3057,17,3.6827456470588236,pittcssa
3058,10,3.8618256000000004,pittcssa
3059,11,4.382222818181819,pittcssa
3060,7,4.197016285714286,pittcssa
3061,11,3.458995454545455,pittcssa
3062,11,3.2896836454545455,pittcssa
3063,4,4.551771250000001,pittcssa
3064,8,3.2914831262499997,pittcssa
3065,5,4.2621968,pittcssa
3066,9,4.1160290222222224,pittcssa
3068,11,3.366293572727273,pittcssa
3070,3,3.61041,pittcssa
3071,3,5.042438,pittcssa
3072,11,3.1388282454545458,pittcssa
3073,3,4.7566,pittcssa
3074,12,4.2900730000000005,pittcssa
3075,12,3.3557568083333327,pittcssa
3076,3,3.694912,pittcssa
3078,6,3.36214,pittcssa
3079,5,3.4908954000000003,pittcssa
3080,3,3.2995737333333337,pittcssa
3081,5,4.243201,pittcssa
3082,5,4.654106,pittcssa
3083,8,3.5032240000000003,pittcssa
3084,7,3.3767482857142856,pittcssa
3086,18,3.8963150000000004,pittcssa
3087,4,2.67743925,pittcssa
3090,4,3.885736,pittcssa
3091,3,3.5101193333333334,pittcssa
3092,3,4.727289,pittcssa
3093,8,3.1433301875,pittcssa
3094,18,3.5477735111111115,pittcssa
3096,25,3.4525038320000005,pittcssa
3097,3,4.727289,pittcssa
3098,7,4.3788472857142855,pittcssa
3099,5,3.7867089999999997,pittcssa
3100,5,3.7867089999999997,pittcssa
3102,5,4.7466188,pittcssa
3104,22,3.2627656590909084,pittcssa
3105,8,3.723983975,pittcssa
3106,5,2.8360755999999996,pittcssa
3107,9,3.3073981111111106,pittcssa
3108,7,2.8049234857142857,pittcssa
3109,3,2.670400433333333,pittcssa
3110,4,4.19457775,pittcssa
3111,8,3.3248659749999994,pittcssa
3112,8,3.3471,pittcssa
3113,6,3.209252166666667,pittcssa
3114,7,3.355746357142857,pittcssa
3117,3,4.467752233333333,pittcssa
3119,6,4.027412166666667,pittcssa
3120,4,4.05721625,pittcssa
3123,5,3.7286029999999997,pittcssa
3126,4,4.05721625,pittcssa
3127,7,3.2700287142857145,pittcssa
3129,5,3.7286029999999997,pittcssa
3131,4,4.05721625,pittcssa
3132,10,3.4226851499999995,pittcssa
3133,5,3.7867089999999997,pittcssa
3134,5,3.7867089999999997,pittcssa
3135,5,4.243201,pittcssa
3136,5,4.179859199999999,pittcssa
3137,8,3.5032240000000003,pittcssa
3138,5,4.31252,pittcssa
3139,7,3.3767482857142856,pittcssa
3141,18,3.8963150000000004,pittcssa
3144,3,4.545142666666667,pittcssa
3145,14,3.6392487714285715,pittcssa
3147,11,3.138599772727272,pittcssa
3148,8,3.5821978000000003,pittcssa
3149,9,3.3073981111111106,pittcssa
3150,15,3.43950926,pittcssa
3151,10,3.2185792999999996,pittcssa
3152,4,3.7972230000000002,pittcssa
3153,5,4.7466188,pittcssa
3155,7,3.518665,pittcssa
3156,11,3.3446567272727274,pittcssa
3157,8,2.486575475,pittcssa
3158,4,5.04684775,pittcssa
3159,7,4.417028114285714,pittcssa
3160,5,4.7466188,pittcssa
3162,15,3.43950926,pittcssa
3163,11,2.483751790909091,pittcssa
3164,26,2.6272207076923078,pittcssa
3166,10,2.92659845,pittcssa
3167,6,3.9527645999999996,pittcssa
3170,3,4.074685000000001,pittcssa
3171,16,2.4786457687499994,pittcssa
3172,31,3.403894941935483,pittcssa
3173,13,3.447468776923077,pittcssa
3174,8,3.85477655,pittcssa
3178,4,3.821628,pittcssa
3179,5,4.3249227999999995,pittcssa
3182,7,3.9189642857142855,pittcssa
3183,3,2.846019,pittcssa
3184,5,3.4853631999999997,pittcssa
3185,5,3.7751544000000004,pittcssa
3186,5,4.89470916,pittcssa
3187,3,4.168398333333333,pittcssa
3188,5,4.243201,pittcssa
3189,5,4.179859199999999,pittcssa
3190,8,3.5032240000000003,pittcssa
3191,5,4.31252,pittcssa
3192,5,4.3249227999999995,pittcssa
3193,3,4.168398333333333,pittcssa
3194,6,3.8081346666666662,pittcssa
3195,7,3.355746357142857,pittcssa
3198,3,4.467752233333333,pittcssa
3200,6,4.027412166666667,pittcssa
3201,4,3.9560890000000004,pittcssa
3204,5,3.7286029999999997,pittcssa
3207,4,3.9560890000000004,pittcssa
3209,5,3.7286029999999997,pittcssa
3211,3,4.907091,pittcssa
3212,3,5.082151666666666,pittcssa
3213,3,4.043188333333334,pittcssa
3215,11,3.138599772727272,pittcssa
3216,28,3.543141989285714,pittcssa
3217,4,3.7091407500000004,pittcssa
3218,12,2.7649287499999997,pittcssa
3219,7,3.3767482857142856,pittcssa
3221,18,3.8963150000000004,pittcssa
3222,11,2.810452636363636,pittcssa
3223,3,4.168398333333333,pittcssa
3224,5,3.5141114,pittcssa
3225,8,3.82113425,pittcssa
3226,4,4.29191075,pittcssa
3227,5,4.654106,pittcssa
3228,8,3.5032240000000003,pittcssa
3229,4,2.67743925,pittcssa
3230,6,3.1101553333333336,pittcssa
3231,7,2.5149410142857143,pittcssa
3232,8,3.9142391250000004,pittcssa
3234,5,4.179859199999999,pittcssa
3235,37,3.0689775945945947,pittcssa
3236,3,4.168398333333333,pittcssa
3237,9,3.8148687777777774,pittcssa
3238,5,5.0720044,pittcssa
3239,12,3.542476908333333,pittcssa
3240,4,3.6399185000000003,pittcssa
3241,5,3.3905234,pittcssa
3242,6,2.762644333333333,pittcssa
3243,8,3.6665943499999996,pittcssa
3244,10,3.1620099,pittcssa
3245,6,2.27970815,pittcssa
3246,3,2.6807976666666664,pittcssa
3247,18,3.517808777777778,pittcssa
3248,4,3.9571810000000003,pittcssa
3249,20,2.84052825,pittcssa
3250,5,4.430232999999999,pittcssa
3251,6,2.1920076666666666,pittcssa
3252,5,5.0400954,pittcssa
3253,13,3.057712292307692,pittcssa
3254,5,3.9036563200000005,pittcssa
3255,4,4.1183255,pittcssa
3256,16,3.0627948375,pittcssa
3257,6,3.1349384,pittcssa
3258,10,3.36637633,pittcssa
3259,5,2.22907674,pittcssa
3260,7,3.355746357142857,pittcssa
3262,3,4.467752233333333,pittcssa
3264,6,4.027412166666667,pittcssa
3265,4,3.9560890000000004,pittcssa
3268,6,3.5595341166666667,pittcssa
3272,11,3.1403502363636364,pittcssa
3273,7,3.527256557142857,pittcssa
3274,9,4.190954777777778,pittcssa
3275,15,2.650689273333333,pittcssa
3276,7,3.3767482857142856,pittcssa
3278,18,3.8963150000000004,pittcssa
3279,5,2.4950955400000003,pittcssa
3280,3,5.889948333333334,pittcssa
3281,3,4.115952666666667,pittcssa
3282,9,2.866669922222222,pittcssa
3283,3,4.047800666666666,pittcssa
3284,6,3.4514590000000003,pittcssa
3285,3,3.1158893333333335,pittcssa
3286,11,4.1348959090909085,pittcssa
3287,3,5.889948333333334,pittcssa
3288,17,3.493612241176471,pittcssa
3289,3,4.047800666666666,pittcssa
3290,5,4.3923043999999996,pittcssa
3291,5,4.1142994,pittcssa
3292,8,3.509230875,pittcssa
3293,14,2.9028207642857144,pittcssa
3294,3,3.1158893333333335,pittcssa
3296,7,3.954920285714285,pittcssa
3297,5,3.5242029599999993,pittcssa
3298,10,3.6314685600000005,pittcssa
3300,16,2.7785076187499995,pittcssa
3301,4,3.57028645,pittcssa
3302,9,4.190954777777778,pittcssa
3303,15,2.650689273333333,pittcssa
3304,6,4.020194333333333,pittcssa
3305,8,4.138834375,pittcssa
3306,7,2.9875894285714293,pittcssa
3307,7,2.5149410142857143,pittcssa
3308,17,3.6763012470588237,pittcssa
3309,8,3.6613624750000002,pittcssa
3311,14,2.4350702142857146,pittcssa
3312,3,3.5101193333333334,pittcssa
3313,28,3.543141989285714,pittcssa
3314,4,3.7091407500000004,pittcssa
3315,12,2.7649287499999997,pittcssa
3317,11,2.612761272727273,pittcssa
3318,4,3.2439022499999997,pittcssa
3320,3,3.836516,pittcssa
3321,8,3.3158995875,pittcssa
3323,7,3.694709571428571,pittcssa
3324,7,3.7362560000000005,pittcssa
3325,5,4.7466188,pittcssa
3328,7,3.485351571428571,pittcssa
3329,4,3.816488775,pittcssa
3331,9,3.2585317666666667,pittcssa
3332,7,3.3767482857142856,pittcssa
3334,18,3.8963150000000004,pittcssa
3335,9,3.2585317666666667,pittcssa
3336,7,4.479393328571429,pittcssa
3337,6,4.330599333333333,pittcssa
3339,9,3.556471666666666,pittcssa
3341,8,3.9142391250000004,pittcssa
3342,13,3.057712292307692,pittcssa
3343,5,3.9036563200000005,pittcssa
3344,4,4.1183255,pittcssa
3345,16,3.0627948375,pittcssa
3346,6,3.1349384,pittcssa
3347,10,3.36637633,pittcssa
3348,5,2.22907674,pittcssa
3349,9,3.1705541111111106,pittcssa
3352,6,4.420451,pittcssa
3356,27,3.200100014814814,pittcssa
3357,9,2.2419675,pittcssa
3358,19,3.6769329578947363,pittcssa
3359,16,2.937577593750001,pittcssa
3360,5,2.96540228,pittcssa
3362,7,3.194987428571428,pittcssa
3365,6,3.157107166666666,pittcssa
3366,12,2.74215145,pittcssa
3367,9,2.4403791333333333,pittcssa
3369,3,4.043188333333334,pittcssa
3370,7,3.3575720428571434,pittcssa
3371,4,4.1360365,pittcssa
3372,3,4.043188333333334,pittcssa
3374,12,2.74215145,pittcssa
3375,9,2.4403791333333333,pittcssa
3376,11,3.4108858081818183,pittcssa
3377,3,3.8774633333333335,pittcssa
3378,15,2.650689273333333,pittcssa
3379,8,2.35486965,pittcssa
3380,7,4.129643142857143,pittcssa
3381,28,3.543141989285714,pittcssa
3382,4,3.7091407500000004,pittcssa
3385,3,4.043188333333334,pittcssa
3386,3,5.889948333333334,pittcssa
3387,17,3.493612241176471,pittcssa
3388,3,4.047800666666666,pittcssa
3389,5,4.3923043999999996,pittcssa
3390,5,4.1142994,pittcssa
3391,8,3.509230875,pittcssa
3392,14,2.9028207642857144,pittcssa
3393,3,3.1158893333333335,pittcssa
3394,3,4.325355,pittcssa
3395,5,4.7499364,pittcssa
3396,19,3.0082628105263156,pittcssa
3397,8,2.9852389125,pittcssa
3399,9,5.432210777777778,pittcssa
3400,27,2.869396177777777,pittcssa
3401,6,3.6904,pittcssa
3402,4,4.082864,pittcssa
3403,3,4.043188333333334,pittcssa
3404,3,4.907091,pittcssa
3405,3,5.082151666666666,pittcssa
3406,4,5.685363499999999,pittcssa
3407,16,3.3117197687500006,pittcssa
3409,3,4.043188333333334,pittcssa
3410,4,3.9530862499999997,pittcssa
3411,9,2.678127622222222,pittcssa
3412,5,3.5764372,pittcssa
3413,3,4.112834,pittcssa
3414,3,4.907091,pittcssa
3415,3,5.082151666666666,pittcssa
3416,4,5.685363499999999,pittcssa
3417,3,4.043188333333334,pittcssa
3419,5,3.2622459,pittcssa
3421,7,2.5149410142857143,pittcssa
3423,12,2.74215145,pittcssa
3424,9,2.4403791333333333,pittcssa
3425,3,3.914776,pittcssa
3426,4,3.6399185000000003,pittcssa
3427,5,3.3905234,pittcssa
3428,6,2.762644333333333,pittcssa
3429,3,3.6676183333333334,pittcssa
3430,3,4.052800333333334,pittcssa
3431,3,4.117442,pittcssa
3432,19,3.8742386789473677,pittcssa
3433,4,3.18908975,pittcssa
3434,11,3.6763931545454542,pittcssa
3435,3,4.043188333333334,pittcssa
3436,8,3.2302303125,pittcssa
3437,8,3.776232,pittcssa
3438,3,5.070543666666667,pittcssa
3439,9,3.8544755555555557,pittcssa
3440,14,3.521675357142857,pittcssa
3441,6,3.9218428,pittcssa
3442,17,3.973529470588236,pittcssa
3444,33,3.0350553878787863,pittcssa
3445,6,3.7306398333333335,pittcssa
3446,4,4.84714525,pittcssa
3447,5,5.111824199999999,pittcssa
3451,6,4.4006498333333335,pittcssa
3452,3,4.087077333333333,pittcssa
3453,4,4.4263934250000005,pittcssa
3454,4,3.83296625,pittcssa
3455,3,4.043188333333334,pittcssa
3456,4,4.1360365,pittcssa
3457,3,4.043188333333334,pittcssa
3458,4,3.83155445,pittcssa
3459,12,3.0232352833333334,pittcssa
3461,8,3.296494,pittcssa
3462,5,3.8367246,pittcssa
3463,12,3.2774299,pittcssa
3464,6,2.70509485,pittcssa
3465,7,2.7754552,pittcssa
3466,7,3.533420428571428,pittcssa
3468,8,4.289166875,pittcssa
3469,15,3.373728533333333,pittcssa
3470,3,4.043188333333334,pittcssa
3471,13,4.171371384615385,pittcssa
3472,5,2.4950955400000003,pittcssa
3473,3,6.2122503333333325,pittcssa
3474,3,4.304959566666667,pittcssa
3475,13,3.8944654538461543,pittcssa
3476,3,3.2400710000000004,pittcssa
3478,7,3.492540571428571,pittcssa
3479,4,3.41905225,pittcssa
3480,3,3.2301422,pittcssa
3481,9,3.871913233333333,pittcssa
3482,6,3.2674563333333335,pittcssa
3483,4,4.734061499999999,pittcssa
3484,3,3.914776,pittcssa
3485,4,3.6399185000000003,pittcssa
3486,5,3.3905234,pittcssa
3487,6,2.762644333333333,pittcssa
3488,3,3.6676183333333334,pittcssa
3489,3,4.052800333333334,pittcssa
3490,3,4.117442,pittcssa
3491,19,3.8742386789473677,pittcssa
3492,4,3.18908975,pittcssa
3493,15,3.21573774,pittcssa
3495,3,3.3384673333333335,pittcssa
3496,3,3.5473323333333333,pittcssa
3497,23,3.2706839565217396,pittcssa
3499,9,3.2585317666666667,pittcssa
3500,5,4.4392494,pittcssa
3501,7,3.3767482857142856,pittcssa
3503,18,3.8963150000000004,pittcssa
3505,9,3.2585317666666667,pittcssa
3506,13,3.8944654538461543,pittcssa
3507,3,3.2400710000000004,pittcssa
3508,3,4.471591,pittcssa
3510,7,3.492540571428571,pittcssa
3511,4,3.41905225,pittcssa
3512,19,3.3852666789473687,pittcssa
3513,14,3.519752785714285,pittcssa
3514,8,3.3484971375,pittcssa
3515,7,2.877640528571429,pittcssa
3516,10,3.5816795,pittcssa
3517,16,2.4786457687499994,pittcssa
3518,8,4.051580625,pittcssa
3519,31,3.403894941935483,pittcssa
3520,13,3.447468776923077,pittcssa
3521,35,3.323139368571429,pittcssa
3522,4,3.71616925,pittcssa
3524,4,4.6292085,pittcssa
3525,15,3.83900566,pittcssa
3526,13,2.916380630769231,pittcssa
3527,13,3.228491023076924,pittcssa
3528,11,2.7225604090909097,pittcssa
3530,5,4.9604517999999995,pittcssa
3531,7,3.468251385714286,pittcssa
3532,8,2.523409925,pittcssa
3533,5,3.9610376,pittcssa
3535,8,3.29495925,pittcssa
3536,9,3.813455888888889,pittcssa
3537,12,3.5227854166666663,pittcssa
3538,9,2.2419675,pittcssa
3539,25,3.503743356000001,pittcssa
3540,16,2.937577593750001,pittcssa
3541,11,2.672509136363636,pittcssa
3542,11,2.672509136363636,pittcssa
3543,16,2.4786457687499994,pittcssa
3544,8,4.031906,pittcssa
3545,31,3.403894941935483,pittcssa
3546,13,3.447468776923077,pittcssa
3547,10,2.9267277099999998,pittcssa
3549,11,3.750948072727273,pittcssa
3550,10,4.288017000000001,pittcssa
3551,5,3.5586582,pittcssa
3553,3,4.304959566666667,pittcssa
3554,7,4.066278285714286,pittcssa
3555,5,3.6814419999999997,pittcssa
3556,7,4.796201714285714,pittcssa
3557,19,3.4133183999999996,pittcssa
3558,13,2.916380630769231,pittcssa
3559,13,3.228491023076924,pittcssa
3560,11,2.7225604090909097,pittcssa
3561,6,2.5888023000000002,pittcssa
3562,4,2.9885283499999997,pittcssa
3563,10,2.912966063,pittcssa
3564,7,2.496502871428571,pittcssa
3565,7,2.496502871428571,pittcssa
3566,6,2.81877355,pittcssa
3567,7,3.300360714285714,pittcssa
3568,8,4.406655,pittcssa
3569,4,4.7021065,pittcssa
3570,15,3.4573269533333337,pittcssa
3572,3,3.3384673333333335,pittcssa
3573,3,3.5473323333333333,pittcssa
3574,6,2.27970815,pittcssa
3575,22,2.7345886363636365,pittcssa
3576,7,4.2987457142857135,pittcssa
3577,11,4.022572809090909,pittcssa
3578,7,3.4536279857142853,pittcssa
3579,8,3.0455775750000003,pittcssa
3580,24,2.5166550708333335,pittcssa
3581,7,3.533420428571428,pittcssa
3583,17,3.1049727705882355,pittcssa
3585,3,3.999508333333333,pittcssa
3586,12,2.764028325,pittcssa
3587,5,5.046962000000001,pittcssa
3588,13,3.3697128769230766,pittcssa
3589,7,3.876420285714285,pittcssa
3590,5,3.3208583999999997,pittcssa
3592,6,3.223466833333333,pittcssa
3593,4,3.9077437500000003,pittcssa
3595,15,3.1176225399999997,pittcssa
3596,19,3.3925566473684214,pittcssa
3597,9,3.0715927888888888,pittcssa
3599,7,3.017668142857143,pittcssa
3600,4,3.9892217499999996,pittcssa
3601,10,2.8414203400000004,pittcssa
3602,6,3.3847219833333333,pittcssa
3603,7,3.034602714285714,pittcssa
3604,7,4.271171285714287,pittcssa
3605,7,3.3575720428571434,pittcssa
3607,7,2.5149410142857143,pittcssa
3609,4,3.9892217499999996,pittcssa
3610,9,3.0598414444444444,pittcssa
3611,5,3.4341872,pittcssa
3612,7,3.8250981428571427,pittcssa
3614,7,2.8592800142857135,pittcssa
3615,7,2.3001984714285717,pittcssa
3617,12,2.4620232916666667,pittcssa
3618,11,3.2752066090909087,pittcssa
3619,8,2.8304580625,pittcssa
3620,23,3.0758871739130442,pittcssa
3621,13,3.6378120615384613,pittcssa
3623,12,3.6904191666666666,pittcssa
3624,3,5.340211333333333,pittcssa
3625,13,3.133107923076923,pittcssa
3626,15,1.9559941066666666,pittcssa
3628,6,3.304123883333333,pittcssa
3629,14,3.4742178928571428,pittcssa
3630,4,4.93848775,pittcssa
3631,8,3.1485574625,pittcssa
3632,7,3.682386114285715,pittcssa
3633,11,2.694122545454545,pittcssa
3634,7,3.6067225714285707,pittcssa
3635,6,4.126706166666668,pittcssa
3636,3,4.346638666666666,pittcssa
3638,11,3.7319466363636367,pittcssa
3639,7,3.071547714285714,pittcssa
3640,7,2.877640528571429,pittcssa
3641,12,2.634851908333333,pittcssa
3642,5,3.8687743999999995,pittcssa
3643,9,3.9261097111111107,pittcssa
3644,7,3.017668142857143,pittcssa
