SentenceID,NumberOfWords,AverageSurprisalWithPunct,SurprisalOfFirstCodeSwitchedWord,AverageSurprisalOfSwitchPointWords,AaverageSurprisalOfCodeSwitchedWordsWithPunct,AverageSurprisalOfNonCodeSwitchedWordsWithPunct,CorpusName
1439,36,3.758336805555556,7.405363,7.539786,5.911206444444444,2.2805351944444445,psucssa
1440,10,3.84579629,6.100998,6.100998,5.495339333333333,2.1971944900000002,psucssa
1441,12,3.51687525,3.726925,3.726925,3.8661595,2.8725153333333338,psucssa
1442,12,3.9705157666666664,4.56374,4.56374,4.284567,3.256421266666667,psucssa
1444,17,3.5144636941176475,4.974582,4.974582,4.974582,3.2218412235294123,psucssa
1445,26,3.266588911538461,4.41043,4.41043,2.6536173499999998,3.0624645,psucssa
1446,6,3.1958703333333336,5.064933,5.064933,3.165072,2.1408463333333336,psucssa
1448,7,3.173415857142857,7.053428,7.053428,4.9309475,1.764573714285714,psucssa
1450,11,3.7190539,5.280014,5.280014,5.280014,3.239052627272727,psucssa
1451,7,3.757972714285714,3.577481,3.577481,3.577481,3.246904,psucssa
1453,17,3.1019095176470586,2.470317,2.470317,3.0844275000000003,2.7390356941176472,psucssa
1454,9,2.9022565888888887,5.170699,5.170699,5.170699,2.3277344777777778,psucssa
1455,4,4.634881999999999,4.435731,4.435731,4.632458,2.318653,psucssa
1456,8,3.445637325,5.42048,5.42048,4.947224500000001,2.2088311999999997,psucssa
1458,7,2.9891870428571434,4.663702,4.663702,3.3035235,2.045323185714286,psucssa
1459,9,2.9927488222222225,4.753777,4.753777,3.5952066666666673,1.7943466,psucssa
1465,18,3.7221350388888883,7.025208,7.025208,7.025208,3.331845705555555,psucssa
1466,11,2.965101090909091,6.251398,6.251398,6.251398,2.396792181818182,psucssa
1467,37,2.8963239,5.253905,5.253905,2.7934509999999997,2.6698278729729727,psucssa
1468,8,4.781822125,7.057733,7.544833000000001,5.2413915,2.161126375,psucssa
1470,8,4.931837625,5.627299,5.627299,5.045133285714286,0.517346,psucssa
1471,12,4.191434591666667,5.478792,5.478792,5.478792,3.734868591666667,psucssa
1472,14,3.441174614285714,6.251398,6.251398,4.90648875,2.039320685714286,psucssa
1473,9,3.5056844111111105,6.852134,6.852134,6.852134,2.7443361888888886,psucssa
1475,5,4.385527,4.486785,4.486785,4.786734,1.5134866,psucssa
1477,15,2.7297139199999996,2.162059,2.162059,1.759964575,2.260390033333333,psucssa
1478,4,3.17726525,3.805676,3.805676,3.805676,2.22584625,psucssa
1481,13,4.566879461538461,6.042623,6.042623,6.042623,4.102062307692307,psucssa
1482,5,3.7799984,6.335324,6.335324,6.335324,2.5129335999999998,psucssa
1483,24,3.1241241625000007,7.104332,7.104332,5.47508525,2.211609954166667,psucssa
1484,10,3.84579629,6.100998,6.100998,5.495339333333333,2.1971944900000002,psucssa
1485,7,4.112538428571429,7.164485,7.164485,7.164485,3.0890405714285714,psucssa
1486,4,3.17726525,3.805676,3.805676,3.805676,2.22584625,psucssa
1488,17,3.1019095176470586,2.470317,2.470317,3.0844275000000003,2.7390356941176472,psucssa
1490,11,3.4628983181818187,4.008888,4.008888,4.0653435,2.7237449545454546,psucssa
1491,17,3.7718870294117646,7.061313,7.061313,4.2523615,3.2716092058823527,psucssa
1492,20,2.904417185,5.858348,5.858348,3.3021285000000002,2.574204335,psucssa
1493,8,3.4726665,6.112878,6.112878,4.6959393333333335,1.71168925,psucssa
1494,6,3.4774673333333337,7.817832,7.817832,4.586204,1.1843653333333333,psucssa
1495,9,2.5827192777777777,3.409625,3.409625,2.26266494,1.3256831999999998,psucssa
1496,13,2.8285220769230768,5.37397,5.37397,5.37397,2.4151397692307692,psucssa
1498,8,3.3114810375,4.766012,4.766012,4.766012,2.7157295375,psucssa
1501,4,4.914577749999999,8.191873,8.191873,4.622097,2.6035292500000002,psucssa
1502,13,3.1401964230769233,5.564179,5.564179,5.564179,2.712182653846154,psucssa
1504,12,3.879081083333334,3.774405,3.774405,4.052261333333333,2.8660157500000003,psucssa
1505,9,2.8741256888888893,3.340613,3.340613,3.340613,2.5029464666666668,psucssa
1507,17,3.5349718623529407,7.267645,7.267645,7.267645,3.107463332941176,psucssa
1508,3,5.041646666666667,6.852601,6.852601,5.166097,1.597582,psucssa
1509,7,3.992222428571428,5.553385,5.7577035,4.288024666666667,2.1544975714285717,psucssa
1510,14,3.5950164999999994,4.531228,4.531228,2.83423,3.1901264999999994,psucssa
1512,11,3.4520164272727274,6.100998,4.896339666666666,3.6004703333333334,1.4881235181818182,psucssa
1513,15,3.522876073333333,8.349725,8.349725,3.396248166666666,2.1643768066666667,psucssa
1514,15,2.971810613333333,3.924148,4.08459,2.7450210000000004,2.2398050133333327,psucssa
1515,9,3.9645904444444446,3.555213,5.5922965,4.468988333333333,2.474927666666667,psucssa
1516,24,2.696812304166666,4.769631,4.769631,2.375537366666667,2.3998701333333328,psucssa
1519,14,2.8838511785714287,5.538628,5.538628,5.538628,2.488234892857143,psucssa
1520,12,3.8212126000000004,5.683368,5.683368,3.8133565,3.1856531833333332,psucssa
1521,16,2.8488378250000004,3.040295,4.3731385,3.340000333333333,2.2225877625,psucssa
1522,10,3.6610342999999994,5.642792,5.8024070000000005,4.317827,2.3656862,psucssa
1523,4,3.85133625,3.805676,3.805676,4.647051,0.366048,psucssa
1525,8,3.48478185,3.623505,3.623505,4.034370666666667,1.97189285,psucssa
1526,7,4.065903685714286,4.366777,5.725721500000001,5.083292500000001,1.1611651142857142,psucssa
1527,10,3.4738377,5.598848,5.598848,3.383316,2.7971744999999997,psucssa
1528,9,2.5786651333333332,4.547227,4.7143445,3.5403033333333336,1.3985640222222222,psucssa
1530,10,3.35779695,6.299852,6.299852,4.3793565,2.48192565,psucssa
1531,5,3.9975236,7.308454,7.308454,4.8195395,2.0697077999999998,psucssa
1533,16,2.6297272812499997,3.347567,3.347567,3.8625100000000003,2.14691353125,psucssa
1535,13,3.6042526000000006,6.85677,6.85677,6.3147375,2.6327545230769234,psucssa
1536,28,3.436302114285714,3.403617,3.403617,3.4350655000000003,3.1909402928571433,psucssa
1538,10,3.6256644200000006,7.386393,7.386393,4.4088575,2.74389292,psucssa
1540,7,3.975016142857142,4.505727,4.505727,4.505727,3.331340857142856,psucssa
1541,13,4.664366769230769,3.699992,4.066827,4.066827,4.0387010769230764,psucssa
1542,9,3.476571588888889,6.312447,6.312447,5.220998333333333,1.7362388111111111,psucssa
1545,12,2.9322733166666666,5.659119,5.659119,5.659119,2.460680066666667,psucssa
1546,17,2.797011711764706,5.177113,5.177113,3.4973910666666668,2.179825052941177,psucssa
1547,17,3.6103421117647057,6.530301,6.7904535,6.7904535,2.8114652294117644,psucssa
1548,44,3.2938986340909095,4.562703,3.6095205,3.6095205,3.129829520454545,psucssa
1550,9,3.140951666666667,5.431099,4.0149185,3.028026833333333,1.1222671111111113,psucssa
1551,14,3.129167014285714,4.472299,4.472299,4.472299,2.809717085714286,psucssa
1554,2,4.456647,6.258925,6.258925,4.456647,0.0,psucssa
1555,5,3.946342,5.164224,5.164224,2.747297666666667,2.2979634,psucssa
1559,12,4.0283698333333335,5.688997,4.6973345,5.2421524999999995,2.2809856666666666,psucssa
1564,6,3.576188666666667,6.213409,6.213409,3.6550390000000004,2.3578423333333336,psucssa
1568,12,3.2338841666666664,5.041033,3.6903629999999996,3.9758856666666667,2.2399127500000002,psucssa
1571,10,4.0256935,5.454835,5.454835,5.454835,3.4802100000000005,psucssa
1572,14,3.2988361,4.733068,4.733068,4.733068,2.9607598142857143,psucssa
1574,20,2.886599554999999,7.403863,7.0962185,5.287572,2.0934637549999997,psucssa
1575,14,2.9736683571428566,4.102811,4.334334999999999,4.334334999999999,2.3544776428571432,psucssa
1576,20,3.7210699049999993,6.910512,5.330376,5.626361999999999,2.3144794049999997,psucssa
1577,15,3.528489733333333,2.335332,4.108342,4.108342,2.9807107999999998,psucssa
1579,16,2.6159784249999998,5.391193,5.391193,3.11386055,2.22674585625,psucssa
1582,27,3.684401062962963,6.831331,6.831331,6.831331,3.4313888037037037,psucssa
1583,6,3.710362166666666,4.008888,4.008888,4.0653435,2.3552476666666666,psucssa
1586,36,3.032742239166667,3.225849,4.8486735,4.648224666666667,2.645390183611111,psucssa
1590,12,3.137118108333334,4.914045,4.914045,3.428695,2.5656689416666665,psucssa
1592,10,2.96036879,5.909256,5.909256,5.909256,2.36944319,psucssa
1593,23,3.1787010652173913,8.45661,8.45661,8.45661,2.8110223695652174,psucssa
1594,12,3.8794066583333326,6.861522,6.861522,5.396657,2.5302424083333332,psucssa
1597,5,4.9534278,6.853935,6.853935,5.347550000000001,1.7448978,psucssa
1598,21,3.8302279095238085,3.238747,3.238747,3.816713885714286,2.5579899476190477,psucssa
1600,26,3.1707269615384623,5.976814,5.976814,5.976814,2.9408495000000006,psucssa
1602,4,4.8694067500000005,5.925169,5.925169,4.920200666666667,1.17925625,psucssa
1603,15,3.6165484666666665,7.544224,7.544224,4.5852885,3.005176666666667,psucssa
1607,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1608,26,3.0436546657692314,3.225849,4.8486735,4.648224666666667,2.5073210503846157,psucssa
1609,7,2.998071914285714,6.527233,6.527233,6.527233,2.0656100571428575,psucssa
1610,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1611,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1612,22,3.242598999090909,5.718917,5.718917,2.6173255600000003,2.8856909681818186,psucssa
1613,39,3.1568262000000002,3.730492,2.759558,3.3327004999999996,2.815010764102564,psucssa
1614,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1618,11,3.741229909090909,4.487621,4.487621,3.6742665,3.073181454545455,psucssa
1621,9,2.760282811111111,7.010484,7.010484,4.391485,1.7843972555555554,psucssa
1623,5,4.39779458,8.205318,8.205318,8.205318,2.7567309799999995,psucssa
1624,8,4.888235000000001,4.263707,4.263707,4.534779,3.7545402500000002,psucssa
1626,4,3.63054525,5.91029,5.91029,3.523951,1.86856975,psucssa
1627,15,3.96586966,5.513777,5.513777,4.7227306,2.3916261266666665,psucssa
1628,8,3.42919695,5.046071,5.046071,4.456281333333333,1.75809145,psucssa
1629,3,6.089150666666666,8.214307,8.214307,8.214307,3.3510483333333334,psucssa
1630,3,3.417530333333333,3.805676,3.805676,3.805676,2.1489716666666667,psucssa
1631,12,3.8662030166666668,4.776312,4.776312,4.776312,3.468177016666667,psucssa
1632,11,3.4565320272727273,4.467173,4.467173,3.205259,2.8737576636363644,psucssa
1634,9,3.4954814444444446,4.990438,4.990438,4.990438,2.9409883333333333,psucssa
1636,5,2.43999512,3.961718,3.961718,2.3232058666666666,1.0460716,psucssa
1637,7,4.702684585714286,7.948301,7.948301,6.808783999999999,1.7846343,psucssa
1638,14,3.829677271428572,4.64506,5.475135666666667,4.56261425,2.5260732000000004,psucssa
1639,8,3.9579848874999994,3.882291,3.851435,4.091517016666667,0.889347125,psucssa
1640,10,3.9067415,4.455366,4.455366,4.709229,2.9648957000000005,psucssa
1642,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1644,7,4.077323157142858,3.786955,3.786955,5.192691666666666,1.8518838714285715,psucssa
1650,4,2.513613625,5.013105,5.013105,5.013105,1.2603373750000002,psucssa
1652,7,3.5206129999999995,7.276548,7.276548,7.276548,2.4811061428571426,psucssa
1653,5,3.0216834599999998,3.991114,3.991114,3.991114,2.2234606599999998,psucssa
1654,4,2.8664089999999995,4.141838,4.141838,3.3360355,1.19839125,psucssa
1656,18,2.7976502833333328,1.351109,1.351109,1.351109,2.722588672222222,psucssa
1657,15,3.49252264,3.617099,3.617099,3.1367931777777778,1.6104467333333332,psucssa
1659,10,3.02621181,4.989664,4.989664,3.6506290000000003,1.93102311,psucssa
1660,7,2.907421842857143,6.351558,6.351558,6.351558,2.0000564142857145,psucssa
1661,10,3.1360726,4.229077,4.229077,4.613671666666667,1.7519711,psucssa
1662,25,3.6397792439999996,5.233401,5.086861,4.717747914285714,2.3188098280000005,psucssa
1664,10,3.7468624200000002,4.095601,4.095601,4.5702255,2.8328173199999998,psucssa
1665,5,4.6955418,4.73597,4.73597,4.6729505,0.9571814,psucssa
1666,5,3.18492794,4.468209,4.468209,3.9048567999999997,0.84201386,psucssa
1667,10,3.46178118,3.608845,3.608845,2.468706,2.9680399799999995,psucssa
1668,6,4.145882833333333,4.609099,4.609099,5.4067285,2.34364,psucssa
1670,5,3.5856176000000004,4.721429,4.721429,4.721429,2.6413318000000006,psucssa
1672,5,5.596098,9.46853,9.46853,9.46853,3.7023919999999997,psucssa
1673,6,2.7603656666666665,3.510118,3.510118,2.3538896,0.798791,psucssa
1675,22,3.352177750000001,5.445467,5.2943415,5.2943415,2.870873977272727,psucssa
1676,12,2.8949169166666664,1.11764,1.11764,2.1493655,2.536689333333333,psucssa
1677,5,4.880575200000001,4.512905,4.512905,5.7340160000000004,2.5869688,psucssa
1678,10,2.91718638,4.617417,4.617417,4.617417,2.4554446800000003,psucssa
1684,4,4.77375175,6.100998,6.100998,5.981398,1.78305275,psucssa
1685,8,2.982951125,1.592732,1.592732,1.296366,2.658859625,psucssa
1686,12,3.1309734166666665,4.293479,4.293479,3.4976424999999995,2.5480329999999998,psucssa
1687,13,4.034715715384615,5.064209,5.064209,5.339784,3.213210484615385,psucssa
1690,11,3.993289363636364,6.867162,6.4763775,4.696789,2.712346909090909,psucssa
1691,5,3.5460332,4.695585,4.695585,3.661768,1.3489723999999998,psucssa
1693,9,4.0982512,7.2512,7.2512,7.2512,3.2925623111111113,psucssa
1694,12,4.421165583333333,3.559633,3.559633,2.4622504999999997,4.0107905,psucssa
1695,5,3.64953188,7.308454,7.308454,7.308454,2.1878410799999997,psucssa
1696,14,3.7645393214285714,5.231365,5.552288000000001,3.80870915,2.1322354,psucssa
1697,14,3.686000421428571,7.309188,5.7506915,5.100500666666667,2.5930359928571427,psucssa
1698,10,3.02944586,4.581965,4.581965,2.0181795333333334,2.423992,psucssa
1702,17,3.383843870588235,6.778164,6.778164,4.6007765,2.8425760470588233,psucssa
1703,16,4.10370293125,4.26465,4.26465,4.26465,3.8371623062499998,psucssa
1705,5,2.38575244,3.923701,3.923701,2.2911026,1.0110908799999998,psucssa
1710,11,3.611134909090909,7.025208,7.025208,6.0503105,2.5110784545454545,psucssa
1711,16,4.0383044375,4.055674,4.055674,4.055674,3.7848248125000006,psucssa
1712,5,3.18492794,4.468209,4.468209,3.9048567999999997,0.84201386,psucssa
1714,13,3.5780555384615385,3.823509,3.823509,4.221739,2.279058923076923,psucssa
1715,5,3.18492794,4.468209,4.468209,3.9048567999999997,0.84201386,psucssa
1717,5,3.18492794,4.468209,4.468209,3.9048567999999997,0.84201386,psucssa
1718,8,3.5120712249999997,1.782907,1.782907,1.1680464,3.2200596249999998,psucssa
1719,4,4.729578249999999,6.100998,6.100998,5.2218824999999995,2.118637,psucssa
1720,8,3.5120712249999997,1.782907,1.782907,1.1680464,3.2200596249999998,psucssa
1726,7,4.077323157142858,3.786955,3.786955,5.192691666666666,1.8518838714285715,psucssa
1727,15,3.787231593333334,4.912446,4.912446,4.273184,2.932594793333334,psucssa
1728,3,5.040569666666666,5.510527,5.510527,5.510527,3.203727333333333,psucssa
1729,14,4.466377357142856,7.025088,7.025088,5.190337333333333,3.354162214285714,psucssa
1730,12,4.203136166666666,6.852601,4.744482,4.680601142857142,1.4727854999999999,psucssa
1732,10,4.3314692,8.638811,8.638811,8.638811,3.4675880999999995,psucssa
1733,9,2.8058755222222223,4.527647,4.527647,2.8329750000000002,2.176325522222222,psucssa
1734,10,3.2573109199999997,4.727805,4.727805,2.70120785,2.71706935,psucssa
1735,5,3.643694,5.365424,5.365424,5.1034425,1.602317,psucssa
1738,5,2.6576662399999997,3.674056,4.151012,4.151012,0.9972614400000002,psucssa
1744,6,3.973254033333333,4.966759,4.966759,4.966759,3.145460866666666,psucssa
1745,7,4.760747142857143,3.973564,3.973564,3.973564,4.1930951428571435,psucssa
1750,9,3.1185485900000005,5.739975,5.739975,5.739975,2.48077359,psucssa
1753,8,3.862934224999999,3.136307,3.136307,4.075269,2.844116975,psucssa
1754,9,4.558725333333332,6.340495,6.340495,4.8507432,1.863868,psucssa
1756,2,6.384624499999999,7.948301,7.948301,7.948301,2.410474,psucssa
1757,9,4.500046111111112,6.50137,5.468461,5.350224,2.716638111111111,psucssa
1761,4,2.830604125,6.099441,6.099441,6.099441,1.305743875,psucssa
1763,4,3.5789209499999997,6.381551,6.381551,6.381551,1.9835331999999999,psucssa
1764,4,3.76434425,3.991114,3.991114,3.7842975,1.8721955000000001,psucssa
1765,13,3.134774692307692,5.361638,5.361638,5.361638,2.7223409999999997,psucssa
1767,6,3.278132166666667,6.986399,6.986399,4.170204,1.8880641666666664,psucssa
1769,9,3.4996471111111114,3.991114,3.991114,2.993971,2.5016567777777774,psucssa
1770,23,3.074372339130434,5.750447,5.750447,3.7906027333333334,2.579945895652174,psucssa
1771,10,3.46969899,6.527233,6.527233,3.46969899,0.0,psucssa
1772,21,3.4578595523809517,3.924634,3.924634,3.4578595523809517,0.0,psucssa
1773,5,5.1142806,6.527233,6.527233,5.1142806,0.0,psucssa
1775,13,3.4520949230769236,3.303072,4.152469,4.552516333333333,2.4015142307692305,psucssa
1777,14,4.114184421428571,9.168117,9.168117,9.168117,3.459318921428572,psucssa
1779,9,4.145509455555556,5.644895,5.644895,3.24071155,3.4253513333333334,psucssa
1780,6,3.403135133333333,6.429443,6.429443,6.429443,2.3315613,psucssa
1782,7,3.2596734857142855,3.49434,3.49434,3.49434,2.7604820571428568,psucssa
1784,7,3.914524285714286,4.729612,4.729612,5.5962135,2.315606142857143,psucssa
1785,18,2.7597127388888887,5.019824,5.019824,2.0383384749999998,2.306748633333333,psucssa
1787,15,3.2933095599999995,5.455238,5.1253715,3.7346530200000005,2.04842522,psucssa
1793,4,3.41794,4.141838,4.141838,3.3360355,1.74992225,psucssa
1794,7,3.9387411428571433,7.567497,7.567497,7.567497,2.857670142857143,psucssa
1795,6,3.6021565,3.665061,3.665061,3.665061,2.991313,psucssa
1796,3,3.0323130000000003,3.724456,3.724456,2.7804975,1.1786480000000001,psucssa
1797,5,3.6799697400000007,6.788361,6.788361,6.788361,2.32229754,psucssa
1798,5,4.2949074,5.007592,5.007592,5.2978695,2.1757596,psucssa
1799,10,4.69412208,6.418525,7.0240425,6.671930666666666,2.6925428800000004,psucssa
1800,21,2.9680670666666664,4.162316,4.162316,4.162316,2.7698615428571434,psucssa
1801,8,4.744788725,6.418525,6.418525,7.2198955,2.9398148500000003,psucssa
1802,13,3.9739676153846153,3.304961,4.7780035,4.590865166666666,1.855106769230769,psucssa
1803,31,3.241370932258065,6.01267,6.01267,6.01267,3.047413835483871,psucssa
1804,7,2.909201114285714,2.236027,2.236027,1.2933724,2.539666142857143,psucssa
1805,4,2.5984525,3.213737,3.213737,2.1290935,1.5339057500000002,psucssa
1810,12,3.858469083333333,5.310564,5.310564,3.376987,3.2956379166666667,psucssa
1811,4,4.28684225,4.123935,4.123935,4.123935,3.2558585000000004,psucssa
1812,17,3.6469886764705883,5.716744,5.716744,3.7632640000000004,3.2042517352941178,psucssa
1813,17,3.578760411764706,4.856954,4.856954,3.4001495,3.178742823529412,psucssa
1814,6,5.693331499999999,7.948301,7.948301,6.808783999999999,2.2889395,psucssa
1816,15,3.9123173199999997,4.690859,4.6375135,4.09169256,2.5484197999999996,psucssa
1817,3,3.909354,6.876338,6.876338,6.876338,1.6172413333333333,psucssa
1819,3,3.5055553333333336,4.338778,4.338778,2.784016,1.6495446666666667,psucssa
1820,6,3.4648528333333335,4.248929,4.248929,3.304987,1.8123593333333334,psucssa
1821,6,3.6144658166666663,6.056702,6.056702,6.056702,2.6050154833333337,psucssa
1823,11,3.301986471818182,5.659119,5.659119,5.659119,2.787521108181818,psucssa
1824,10,3.2223018000000003,5.303208,5.303208,5.303208,2.691981,psucssa
1826,12,3.86957175,5.037021,5.1396605,4.457869499999999,2.3836152499999996,psucssa
1829,25,2.912008328,2.793817,2.793817,1.8268718666666668,2.6927837040000004,psucssa
1835,8,3.4657878749999997,4.992573,4.992573,4.164850666666667,1.903968875,psucssa
1836,7,3.3315291571428567,4.141838,5.832046,4.731441666666666,1.3037684428571428,psucssa
1837,6,3.7384923333333333,5.973792,5.973792,4.1273230000000005,2.3627179999999997,psucssa
1838,17,3.0814305705882354,3.272323,3.272323,4.107673999999999,2.1149190411764702,psucssa
1839,11,3.2624085454545453,3.844659,3.844659,3.844659,2.912894090909091,psucssa
1840,20,3.4195845499999997,5.207024,4.524542,3.352266666666667,2.9167445499999993,psucssa
1844,18,3.200071416666666,4.601481,5.6295025,5.6295025,2.5745711388888886,psucssa
1845,24,3.4375733625,5.315289,5.315289,5.315289,3.2161029874999993,psucssa
1847,5,3.3943710000000005,7.042348,7.042348,7.042348,1.9859014000000001,psucssa
1848,14,2.6735232642857136,3.608845,3.535773666666666,2.0947596714285712,1.6261434285714285,psucssa
1849,32,3.282481468749999,5.659119,5.659119,5.659119,3.1056339999999993,psucssa
1853,10,3.6496829699999993,4.98858,4.98858,4.98858,3.1508249699999995,psucssa
1856,18,3.8598735555555552,5.518094,5.518094,5.518094,3.553312777777777,psucssa
1857,11,3.7603551,6.132369,6.132369,6.132369,3.2028670090909093,psucssa
1859,9,2.4429485444444445,5.830488,5.830488,5.830488,1.7951165444444446,psucssa
1860,11,3.180634727272727,3.928151,4.1486825000000005,4.1486825000000005,2.426328818181818,psucssa
